     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        32,        17,         0,   0.167,correlated_pymatching,7a31e005cd80dc03cceb76df4f09da60689bbc6602c35f5fe1779a97a2b94988,"{""d"":5,""p"":0.1,""r"":5}","{""obs_mistake_mask=E"":17}"
         1,         0,         0,   0.328,correlated_pymatching,6eeeec76c514f4890a9bac6f82eadc4dacda18094a665d9455c865cfa0493683,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
         1,         1,         0,   0.323,correlated_pymatching,fce971c3cffc2aac5fd303b97b8c805cfce10d3dbf814aed49aafa6caf18a276,"{""d"":7,""p"":0.046415888336127774,""r"":7}","{""obs_mistake_mask=E"":1}"
         1,         0,         0,   0.328,correlated_pymatching,4a4533d1e2c2a7a8441e3be8ade4b8ec687ece8f03ae4ee5723ae4c71c4fd34d,"{""d"":7,""p"":0.1,""r"":7}",
         1,         0,         0,   0.367,correlated_pymatching,ba9ef6fd67b86a3622e5664707c8edb6d9b7da2e0b74dac0b87e1334a0339531,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
        64,        35,         0,   0.187,correlated_pymatching,d4c5a9c4afde1933f4d2e49b8aebd66a7bd259e8ceb8eb5c2b795fdbb4f0b922,"{""d"":5,""p"":0.021544346900318822,""r"":5}","{""obs_mistake_mask=E"":35}"
         1,         0,         0,   0.336,correlated_pymatching,08ac09468d89517740bdd225bb9dd931e19d1a565454c3d04e4951c68ffb9154,"{""d"":7,""p"":0.021544346900318822,""r"":7}",
         1,         0,         0,   0.332,correlated_pymatching,4b15e9181b265f1bd4bb78e2597046c0bfb2f5ea7284d5a9b00c9dbde00cc6b8,"{""d"":7,""p"":0.001,""r"":7}",
         1,         0,         0,   0.332,correlated_pymatching,3079044956dee6c354ae3d11810e8467af3b99868cae4962474c8b8dfe18f89d,"{""d"":7,""p"":0.004641588833612777,""r"":7}",
         1,         0,         0,   0.326,correlated_pymatching,257481eb557e7e0ecffb4e0f4e20822bd2e5d6518a2fe0b3ef57a500433b719b,"{""d"":7,""p"":0.01,""r"":7}",
         1,         0,         0,   0.339,correlated_pymatching,24ae19e9e12dc4a5d5ff6ab426f7093da02d6c545ad9dcaeb864b96970d76080,"{""d"":7,""p"":0.002154434690031882,""r"":7}",
         1,         0,         0,   0.342,correlated_pymatching,abb2991e452f7d5e7b812c86182d9727735adb857ac5144af87483f02b1f408f,"{""d"":7,""p"":0.0001,""r"":7}",
        64,        27,         0,   0.160,correlated_pymatching,c1790d1b1b63b96fc9dcc6d555291bd38ee414162bfcad11bed1a00141b43a74,"{""d"":5,""p"":0.01,""r"":5}","{""obs_mistake_mask=E"":27}"
       256,         0,         0,   0.120,correlated_pymatching,05299ae3d91a1d23b7a98b4fab9722bced6f7c0322d1c013b5613e9b1333028a,"{""d"":5,""p"":0.0001,""r"":5}",
         1,         1,         0,   0.342,correlated_pymatching,4a4533d1e2c2a7a8441e3be8ade4b8ec687ece8f03ae4ee5723ae4c71c4fd34d,"{""d"":7,""p"":0.1,""r"":7}","{""obs_mistake_mask=E"":1}"
      5120,         0,         0,   0.135,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}",
         1,         1,         0,   0.336,correlated_pymatching,fce971c3cffc2aac5fd303b97b8c805cfce10d3dbf814aed49aafa6caf18a276,"{""d"":7,""p"":0.046415888336127774,""r"":7}","{""obs_mistake_mask=E"":1}"
       256,         0,         0,   0.125,correlated_pymatching,4699c8641acdbcb09fa90e429f4a015dbbcbaf20a549f7b8fb0848cb634aaa32,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      2048,        12,         0,   0.068,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":12}"
